alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,7,7641,0.7418165784832451,0.5419047619047619,0.5952380952380952,0.05333333333333334,0.8620689655172413,30.191343069076538
hull_removal,3,34490,0.783968253968254,0.5419047619047619,0.5952380952380952,0.05333333333333334,0.8620689655172413,87.49686574935913
closest_to_hull,3,28583,0.7848677248677248,0.5419047619047619,0.5952380952380952,0.05333333333333334,0.8620689655172413,67.38240933418274
furthest_diagonal,3,30950,0.783968253968254,0.5419047619047619,0.5952380952380952,0.05333333333333334,0.8620689655172413,80.16541481018066
below_hull,3,10526,0.7866666666666666,0.5419047619047619,0.5952380952380952,0.05333333333333334,0.8620689655172413,30.221272706985474
above_diagonal,3,11622,0.7857671957671958,0.5419047619047619,0.5952380952380952,0.05333333333333334,0.8620689655172413,31.268369913101196
