fpr,tpr,quality,coverage
0.2781740370898716,0.832579185520362,0.5544051484304904,379
0.2781740370898716,0.832579185520362,0.5544051484304904,379
0.14122681883024252,0.6153846153846154,0.4741577965543729,235
0.14122681883024252,0.6153846153846154,0.4741577965543729,235
0.11412268188302425,0.5339366515837104,0.41981396970068613,198
0.6034236804564908,0.9683257918552036,0.36490211139871287,637
0.6419400855920114,0.9819004524886877,0.3399603668966763,667
0.6590584878744651,0.9864253393665159,0.3273668514920508,680
0.6847360912981455,0.9909502262443439,0.3062141349461984,699
0.03566333808844508,0.2579185520361991,0.22225521394775405,82
0.9743223965763196,1.0,0.025677603423680417,904
