depth,total_points,original_hull_points,new_hull_points,remaining_points,subgroups_removed,original_hull_area,new_hull_area,hull_area_reduction,area_reduction_percentage,original_auc,new_auc,all_points_auc,auc_reduction,auc_reduction_percentage,original_max_quality,original_avg_quality,new_max_quality,new_avg_quality,quality_reduction,original_best_tpr,original_best_fpr,new_best_tpr,new_best_fpr
1,98,3,0,0,0,0.2766666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,757,3,0,0,0,0.2766666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,964,3,0,0,0,0.2766666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,960,3,0,0,0,0.27756613756613757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
