depth,total_points,original_hull_points,new_hull_points,remaining_points,subgroups_removed,original_hull_area,new_hull_area,hull_area_reduction,area_reduction_percentage,original_auc,new_auc,all_points_auc,auc_reduction,auc_reduction_percentage,original_max_quality,original_avg_quality,new_max_quality,new_avg_quality,quality_reduction,original_best_tpr,original_best_fpr,new_best_tpr,new_best_fpr
1,78,4,0,0,0,0.464945277527191,0.0,0.0,0.0,0.9649452775271912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,947,4,1,0,0,0.464945277527191,0.4202226345083488,-5.551115123125783e-17,-1.1939287033195301e-14,0.9649452775271912,0.9202226345083488,0.6335600936579798,0.0,0.0,0.8404452690166976,0.49141078449728515,0.8404452690166976,0.8404452690166976,0.0,0.8404452690166976,0.0,0.8404452690166976,0.0
3,692,1,1,0,0,0.4202226345083488,0.4202226345083488,0.0,0.0,0.9202226345083488,0.9202226345083488,0.7671614100185529,0.0,0.0,0.8404452690166976,0.8404452690166976,0.8404452690166976,0.8404452690166976,0.0,0.8404452690166976,0.0,0.8404452690166976,0.0
4,34142,1,1,0,0,0.4202226345083488,0.4202226345083488,0.0,0.0,0.9202226345083488,0.9202226345083488,0.7142857142857143,0.0,0.0,0.8404452690166976,0.8404452690166976,0.8404452690166976,0.8404452690166976,0.0,0.8404452690166976,0.0,0.8404452690166976,0.0
