alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,10,2084,0.9793999019940443,0.891232236420521,0.9497907949790795,0.05855855855855856,0.8972332015810277,3.6222095489501953
hull_removal,8,12894,0.9840457612424139,0.891232236420521,0.9497907949790795,0.05855855855855856,0.8972332015810277,25.17749810218811
closest_to_hull,7,10084,0.9832588865015643,0.891232236420521,0.9497907949790795,0.05855855855855856,0.8972332015810277,20.418339252471924
furthest_diagonal,7,10613,0.9832588865015643,0.891232236420521,0.9497907949790795,0.05855855855855856,0.8972332015810277,20.397704362869263
below_hull,29,2603,0.9838761355497757,0.891232236420521,0.9497907949790795,0.05855855855855856,0.8972332015810277,4.027797698974609
above_diagonal,8,4122,0.9840457612424139,0.891232236420521,0.9497907949790795,0.05855855855855856,0.8972332015810277,7.155848264694214
