alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,12,9161,0.6347721740906537,0.9149631495634116,0.9424860853432282,0.027522935779816515,0.9548872180451128,41.01364994049072
hull_removal,4,33691,0.9685026637844462,0.9149631495634116,0.9424860853432282,0.027522935779816515,0.9548872180451128,98.65839076042175
closest_to_hull,4,29185,0.9685026637844462,0.9149631495634116,0.9424860853432282,0.027522935779816515,0.9548872180451128,100.9556212425232
furthest_diagonal,4,29125,0.9685026637844462,0.9149631495634116,0.9424860853432282,0.027522935779816515,0.9548872180451128,83.20467686653137
below_hull,4,10067,0.9698217902673997,0.9149631495634116,0.9424860853432282,0.027522935779816515,0.9548872180451128,31.940674543380737
above_diagonal,4,11619,0.9698217902673997,0.9149631495634116,0.9424860853432282,0.027522935779816515,0.9548872180451128,123.209468126297
