depth,total_points,original_hull_points,new_hull_points,remaining_points,subgroups_removed,original_hull_area,new_hull_area,hull_area_reduction,area_reduction_percentage,original_auc,new_auc,all_points_auc,auc_reduction,auc_reduction_percentage,original_max_quality,original_avg_quality,new_max_quality,new_avg_quality,quality_reduction,original_best_tpr,original_best_fpr,new_best_tpr,new_best_fpr
1,42,4,3,0,0,0.1539268401314218,0.11661104692068855,-2.7755575615628914e-17,-1.8031667246551265e-14,0.6539268401314217,0.6166110469206886,0.5794921282460096,0.0,0.0,0.1869275308060237,0.11370149947392541,0.14514494484285534,0.13052028668375062,0.0,0.3167420814479638,0.12981455064194009,0.7828054298642534,0.637660485021398
2,1524,9,3,0,0,0.33970862568664034,0.2780901233531929,0.0,0.0,0.8397086256866402,0.778090123353193,0.6897095939220631,0.0,0.0,0.5544051484304904,0.32524318846379763,0.5544051484304904,0.5433866293142956,0.0,0.832579185520362,0.2781740370898716,0.832579185520362,0.2781740370898716
3,1336,12,2,0,0,0.35579747096907466,0.2925491056732141,1.1102230246251565e-16,3.120379191007952e-14,0.8557974709690747,0.7925491056732141,0.739189651499797,0.0,0.0,0.5745767197474843,0.3593584256922345,0.5745767197474843,0.5680572678978318,0.0,0.8099547511312217,0.23537803138373753,0.8099547511312217,0.23537803138373753
4,1662,12,2,0,0,0.3615132874174579,0.2949374197171462,-1.6653345369377348e-16,-4.606565221528601e-14,0.8615132874174579,0.794937419717146,0.7392897024935292,0.0,0.0,0.5824000619670671,0.39646604828697635,0.5824000619670671,0.5813414579043512,0.0,0.7963800904977375,0.21398002853067047,0.7963800904977375,0.21398002853067047
