depth,total_points,original_hull_points,new_hull_points,remaining_points,subgroups_removed,original_hull_area,new_hull_area,hull_area_reduction,area_reduction_percentage,original_auc,new_auc,all_points_auc,auc_reduction,auc_reduction_percentage,original_max_quality,original_avg_quality,new_max_quality,new_avg_quality,quality_reduction,original_best_tpr,original_best_fpr,new_best_tpr,new_best_fpr
1,42,4,3,0,0,0.1539268401314218,0.03952659742707574,-2.7755575615628914e-17,-1.8031667246551265e-14,0.6539268401314217,0.5395265974270758,0.5794921282460096,0.0,0.0,0.1869275308060237,0.11370149947392541,0.0629482123146636,0.03278875469863136,0.0,0.3167420814479638,0.12981455064194009,0.1085972850678733,0.0456490727532097
2,1481,9,5,0,0,0.33970862568664034,0.3308589539184488,0.0,0.0,0.8397086256866402,0.8308589539184488,0.6948961083390889,0.0,0.0,0.5544051484304904,0.32524318846379763,0.5544051484304904,0.3614745580005293,0.0,0.832579185520362,0.2781740370898716,0.832579185520362,0.2781740370898716
3,1136,12,5,0,0,0.35579747096907466,0.3488649053388502,1.1102230246251565e-16,3.120379191007952e-14,0.8557974709690747,0.8488649053388502,0.7340160468884144,0.0,0.0,0.5745767197474843,0.3593584256922345,0.5615378160481794,0.33102549041124185,0.0,0.8099547511312217,0.23537803138373753,0.832579185520362,0.2710413694721826
4,1708,12,5,0,0,0.3615132874174579,0.30969978246977486,-1.6653345369377348e-16,-4.606565221528601e-14,0.8615132874174579,0.8096997824697749,0.7376243375655982,0.0,0.0,0.5824000619670671,0.39646604828697635,0.5643908830952551,0.4003511467134862,0.0,0.7963800904977375,0.21398002853067047,0.832579185520362,0.268188302425107
