alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,18,4173,0.7823826337294493,0.5824000619670671,0.7963800904977375,0.21398002853067047,0.5398773006134969,11.279246807098389
hull_removal,44,9385,0.8615132874174579,0.5824000619670671,0.7963800904977375,0.21398002853067047,0.5398773006134969,28.98181438446045
closest_to_hull,45,6286,0.8615132874174579,0.5824000619670671,0.7963800904977375,0.21398002853067047,0.5398773006134969,20.579325199127197
furthest_diagonal,21,7043,0.8615132874174579,0.5824000619670671,0.7963800904977375,0.21398002853067047,0.5398773006134969,23.521212577819824
below_hull,8,4604,0.8603159029440812,0.5824000619670671,0.7963800904977375,0.21398002853067047,0.5398773006134969,14.613474607467651
above_diagonal,8,5165,0.8603159029440812,0.5824000619670671,0.7963800904977375,0.21398002853067047,0.5398773006134969,16.01125144958496
