fpr,tpr,quality,coverage
0.21744791666666666,0.7931034482758621,0.5756555316091955,351
0.2760416666666667,0.8318965517241379,0.5558548850574712,405
0.1953125,0.7413793103448276,0.5460668103448276,322
0.328125,0.8448275862068966,0.5167025862068966,448
0.2747395833333333,0.7801724137931034,0.5054328304597702,392
0.10807291666666667,0.6120689655172413,0.5039960488505747,225
0.18098958333333334,0.6810344827586207,0.5000448994252873,297
0.3841145833333333,0.8706896551724138,0.4865750718390805,497
0.25,0.728448275862069,0.47844827586206895,361
0.16276041666666666,0.6293103448275862,0.46654992816091956,271
0.09635416666666667,0.5603448275862069,0.46399066091954017,204
0.3294270833333333,0.7801724137931034,0.4507453304597701,434
0.4557291666666667,0.9008620689655172,0.44513290229885055,559
0.059895833333333336,0.47413793103448276,0.41424209770114945,156
0.5963541666666666,0.978448275862069,0.3820941091954023,685
0.66796875,0.9913793103448276,0.3234105603448276,743
0.0078125,0.21120689655172414,0.20339439655172414,55
0.92578125,1.0,0.07421875,943
