fpr,tpr,quality,coverage
0.2781740370898716,0.832579185520362,0.5544051484304904,379
0.2738944365192582,0.7737556561085973,0.4998612195893391,363
0.23823109843081314,0.7194570135746606,0.4812259151438475,326
0.14122681883024252,0.6153846153846154,0.4741577965543729,235
0.4536376604850214,0.9004524886877828,0.4468148282027614,517
0.20256776034236804,0.6470588235294118,0.4444910631870438,285
0.11412268188302425,0.5339366515837104,0.41981396970068613,198
0.37089871611982883,0.7828054298642534,0.41190671374442456,433
0.5121255349500713,0.9230769230769231,0.41095138812685184,563
0.25962910128388017,0.665158371040724,0.4055292697568438,329
0.33666191155492153,0.7239819004524887,0.38731998889756714,396
0.43366619115549215,0.8144796380090498,0.3808134468535576,484
0.5663338088445078,0.9457013574660633,0.37936754862155553,606
0.6419400855920114,0.9819004524886877,0.3399603668966763,667
0.03566333808844508,0.2579185520361991,0.22225521394775405,82
0.9743223965763196,1.0,0.025677603423680417,904
