depth,total_points,original_hull_points,new_hull_points,remaining_points,subgroups_removed,original_hull_area,new_hull_area,hull_area_reduction,area_reduction_percentage,original_auc,new_auc,all_points_auc,auc_reduction,auc_reduction_percentage,original_max_quality,original_avg_quality,new_max_quality,new_avg_quality,quality_reduction,original_best_tpr,original_best_fpr,new_best_tpr,new_best_fpr
1,48,4,4,44,4,0.29471472556980655,0.26554501971972816,0.0,0.0,0.7947147255698066,0.7655450197197281,0.7014801092169557,0.0,0.0,0.5206589164800124,0.2492980293181686,0.45294053098030607,0.2487832508181589,0.0,0.8416289592760181,0.3209700427960057,0.7239819004524887,0.2710413694721826
2,1053,9,7,1044,9,0.33700402140445773,0.3356710839718309,5.551115123125783e-17,1.647195514163783e-14,0.8370040214044577,0.8356710839718308,0.6949606573673032,0.0,0.0,0.5544051484304904,0.3371947996434025,0.5544051484304904,0.3377260483914843,0.0,0.832579185520362,0.2781740370898716,0.832579185520362,0.2781740370898716
3,1342,12,10,1330,12,0.3517082900316935,0.34606025006293534,-1.1102230246251565e-16,-3.15665867450867e-14,0.8517082900316937,0.8460602500629353,0.7274675479760654,0.0,0.0,0.5745767197474843,0.39514978601997147,0.5558316819540282,0.3750137166684956,0.0,0.8099547511312217,0.23537803138373753,0.832579185520362,0.2767475035663338
4,1115,11,9,1104,11,0.35570387487816363,0.3531412784580528,0.0,0.0,0.8557038748781638,0.8531412784580528,0.741022843901085,0.0,0.0,0.5802828538416354,0.35124177660050787,0.576003253271022,0.36405867076337833,0.0,0.8099547511312217,0.2296718972895863,0.8099547511312217,0.23395149786019973
