rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
1,middle-middle-square != o,618,0.6450939457202505,0.7635782747603834,0.42168674698795183,0.7734627831715211,0.3418915277724316,ROC_HULL
2,middle-middle-square == x,458,0.4780793319415449,0.5846645367412141,0.27710843373493976,0.7991266375545851,0.30755610300627434,HIGH_QUALITY
3,middle-middle-square != o AND top-left-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
4,middle-middle-square != o AND top-right-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
5,middle-middle-square != o AND bottom-left-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
6,middle-middle-square != o AND bottom-right-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
7,top-left-square != o AND middle-middle-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
8,top-right-square != o AND middle-middle-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
9,bottom-left-square != o AND middle-middle-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
10,bottom-right-square != o AND middle-middle-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
11,middle-middle-square != o AND top-left-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
12,middle-middle-square != o AND top-right-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
13,middle-middle-square != o AND bottom-left-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
14,middle-middle-square != o AND bottom-right-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
15,middle-middle-square != o AND top-left-square != o AND bottom-right-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
16,middle-middle-square != o AND top-right-square != o AND bottom-left-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
17,middle-middle-square != o AND bottom-left-square != o AND top-right-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
18,middle-middle-square != o AND bottom-right-square != o AND top-left-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
19,top-left-square != o AND middle-middle-square != o AND bottom-right-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
20,top-right-square != o AND middle-middle-square != o AND bottom-left-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
21,bottom-left-square != o AND middle-middle-square != o AND top-right-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
22,bottom-right-square != o AND middle-middle-square != o AND top-left-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
23,middle-middle-square != o AND top-left-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
24,middle-middle-square != o AND top-right-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
25,middle-middle-square != o AND bottom-left-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
26,middle-middle-square != o AND bottom-right-square != o,386,0.40292275574112735,0.5143769968051118,0.1927710843373494,0.8341968911917098,0.32160591246776243,FINAL_SELECTION
27,middle-middle-square != o AND top-left-square != o AND bottom-right-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
28,middle-middle-square != o AND top-right-square != o AND bottom-left-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
29,middle-middle-square != o AND bottom-left-square != o AND top-right-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
30,middle-middle-square != o AND bottom-right-square != o AND top-left-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
31,top-left-square != o AND middle-middle-square != o AND bottom-right-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
32,top-right-square != o AND middle-middle-square != o AND bottom-left-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
33,bottom-left-square != o AND middle-middle-square != o AND top-right-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
34,bottom-right-square != o AND middle-middle-square != o AND top-left-square != o,216,0.2254697286012526,0.3450479233226837,0.0,1.0,0.3450479233226837,FINAL_SELECTION
