alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,19,1349,0.7831750628591954,0.5493444683908046,0.8318965517241379,0.2825520833333333,0.47073170731707314,4.8192503452301025
