rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
2604,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A3 <= 12.0,221,0.33843797856049007,0.4039408866995074,0.3088888888888889,0.37104072398190047,0.09505199781061852,FINAL_SELECTION
2605,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A3 == 12.0,110,0.16845329249617153,0.20689655172413793,0.1511111111111111,0.38181818181818183,0.055785440613026815,FINAL_SELECTION
2606,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A3 != 12.0,389,0.5957120980091883,0.5960591133004927,0.5955555555555555,0.3110539845758355,0.0005035577449371553,FINAL_SELECTION
2607,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A3 >= 16.0,263,0.40275650842266464,0.3793103448275862,0.41333333333333333,0.29277566539923955,-0.03402298850574714,FINAL_SELECTION
2608,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A3 <= 16.0,259,0.39663093415007655,0.4630541871921182,0.36666666666666664,0.36293436293436293,0.09638752052545158,FINAL_SELECTION
2609,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A3 != 16.0,476,0.7289433384379785,0.7635467980295566,0.7133333333333334,0.32563025210084034,0.05021346469622323,FINAL_SELECTION
2610,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A2 >= 0.0,499,0.7641653905053599,0.8029556650246306,0.7466666666666667,0.32665330661322645,0.05628899835796386,FINAL_SELECTION
2611,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A2 <= 0.0,208,0.31852986217457885,0.2660098522167488,0.3422222222222222,0.25961538461538464,-0.07621237000547343,FINAL_SELECTION
2612,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A2 == 0.0,208,0.31852986217457885,0.2660098522167488,0.3422222222222222,0.25961538461538464,-0.07621237000547343,FINAL_SELECTION
2613,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A2 != 0.0,291,0.445635528330781,0.5369458128078818,0.40444444444444444,0.3745704467353952,0.13250136836343734,FINAL_SELECTION
2614,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A2 >= 5.0,265,0.4058192955589586,0.4876847290640394,0.3688888888888889,0.37358490566037733,0.11879584017515055,FINAL_SELECTION
2615,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A2 <= 5.0,242,0.37059724349157736,0.33497536945812806,0.38666666666666666,0.2809917355371901,-0.0516912972085386,FINAL_SELECTION
2616,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A2 != 5.0,491,0.7519142419601837,0.7832512315270936,0.7377777777777778,0.32382892057026474,0.045473453749315884,FINAL_SELECTION
2617,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A2 >= 400.0,136,0.2082695252679939,0.2561576354679803,0.18666666666666668,0.38235294117647056,0.06949096880131364,FINAL_SELECTION
2618,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A2 <= 400.0,364,0.557427258805513,0.5467980295566502,0.5622222222222222,0.30494505494505497,-0.015424192665571934,FINAL_SELECTION
2619,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A2 != 400.0,498,0.7626339969372129,0.8029556650246306,0.7444444444444445,0.3273092369477912,0.058511220580186096,FINAL_SELECTION
2620,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A1 >= 0.0,499,0.7641653905053599,0.8029556650246306,0.7466666666666667,0.32665330661322645,0.05628899835796386,FINAL_SELECTION
