depth,total_points,original_hull_points,new_hull_points,remaining_points,subgroups_removed,original_hull_area,new_hull_area,hull_area_reduction,area_reduction_percentage,original_auc,new_auc,all_points_auc,auc_reduction,auc_reduction_percentage,original_max_quality,original_avg_quality,new_max_quality,new_avg_quality,quality_reduction,original_best_tpr,original_best_fpr,new_best_tpr,new_best_fpr
2,3862,5,3,0,0,0.47689401031471806,0.46737076815713774,-5.551115123125783e-17,-1.1640144357154788e-14,0.9768940103147181,0.9673707681571379,0.716786203639087,0.0,0.0,0.8599172780037787,0.632084560262804,0.8348794063079777,0.6533590917601403,0.0,0.9424860853432282,0.08256880733944955,0.8348794063079777,0.0
3,840,5,5,0,0,0.48138755085019835,0.47486000238293813,5.551115123125783e-17,1.1531488741912271e-14,0.9813875508501982,0.9748600023829381,0.7533951549760853,0.0,0.0,0.9149631495634116,0.665112083198584,0.8599172780037787,0.6294871576654015,0.0,0.9424860853432282,0.027522935779816515,0.9424860853432282,0.08256880733944955
4,987,5,3,0,0,0.48217902673997043,0.44150737859781114,0.0,0.0,0.9821790267399704,0.9415073785978112,0.7718453728447174,0.0,0.0,0.9149631495634116,0.6766148661299383,0.8599172780037787,0.5462516950066099,0.0,0.9424860853432282,0.027522935779816515,0.9424860853432282,0.08256880733944955
