alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,18,4287,0.8169366244612069,0.5742636494252873,0.8060344827586207,0.23177083333333334,0.5123287671232877,33.385327100753784
hull_removal,438,3341,0.5023347701149427,0.5493444683908046,0.8318965517241379,0.2825520833333333,0.47073170731707314,56.376487016677856
closest_to_hull,22,2952,0.5982764233117818,0.569055316091954,0.8060344827586207,0.23697916666666666,0.5067750677506775,56.424537897109985
furthest_diagonal,12,3455,0.6198365660919545,0.569055316091954,0.8060344827586207,0.23697916666666666,0.5067750677506775,65.44721126556396
below_hull,24706,102719,0.5982427487428166,0.5703573994252873,0.8060344827586207,0.23567708333333334,0.5081521739130435,169.35256457328796
above_diagonal,4,2578,0.5130629265445403,0.5493444683908046,0.8318965517241379,0.2825520833333333,0.47073170731707314,15.07846450805664
