rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
1,middle-middle-square <= 0.0,340,0.35490605427974947,0.5783132530120482,0.2364217252396166,0.5647058823529412,0.3418915277724316,ROC_HULL
2,middle-middle-square <= 1.0,500,0.5219206680584552,0.7228915662650602,0.41533546325878595,0.48,0.3075561030062743,ROC_HULL
3,middle-middle-square <= 0.0 AND top-left-square != 0.0,172,0.17954070981210857,0.33433734939759036,0.09744408945686901,0.6453488372093024,0.23689325994072136,ROC_HULL
4,middle-middle-square <= 0.0 AND top-left-square == 1.0,103,0.10751565762004175,0.21084337349397592,0.052715654952076675,0.6796116504854369,0.15812771854189925,ROC_HULL
