depth,total_points,original_hull_points,new_hull_points,remaining_points,subgroups_removed,original_hull_area,new_hull_area,hull_area_reduction,area_reduction_percentage,original_auc,new_auc,all_points_auc,auc_reduction,auc_reduction_percentage,original_max_quality,original_avg_quality,new_max_quality,new_avg_quality,quality_reduction,original_best_tpr,original_best_fpr,new_best_tpr,new_best_fpr
1,45,2,2,43,2,0.1884214172985873,0.1884214172985873,0.0,0.0,0.6884214172985873,0.6884214172985873,0.6173953000500405,0.0,0.0,0.3418915277724316,0.3247238153893529,0.3418915277724316,0.3247238153893529,0.0,0.5783132530120482,0.2364217252396166,0.5783132530120482,0.2364217252396166
2,401,4,4,397,4,0.2012274336964471,0.2012274336964471,0.0,0.0,0.7012274336964471,0.7012274336964471,0.571252261441934,0.0,0.0,0.3418915277724316,0.2611171523153316,0.3418915277724316,0.2611171523153316,0.0,0.5783132530120482,0.2364217252396166,0.5783132530120482,0.2364217252396166
3,368,4,4,364,4,0.19555939412602485,0.19555939412602485,0.0,0.0,0.6955593941260249,0.6955593941260249,0.563363678355595,0.0,0.0,0.3418915277724316,0.28024798876015244,0.3418915277724316,0.28024798876015244,0.0,0.5783132530120482,0.2364217252396166,0.5783132530120482,0.2364217252396166
4,312,4,4,308,4,0.2012274336964471,0.2012274336964471,0.0,0.0,0.7012274336964471,0.7012274336964471,0.5683845606066439,0.0,0.0,0.3418915277724316,0.2611171523153316,0.3418915277724316,0.2611171523153316,0.0,0.5783132530120482,0.2364217252396166,0.5783132530120482,0.2364217252396166
