fpr,tpr,quality,coverage
0.23697916666666666,0.8060344827586207,0.784527658045977,369
0.3151041666666667,0.8405172413793104,0.7627065373563218,437
0.22916666666666666,0.7413793103448276,0.7561063218390804,348
0.11588541666666667,0.6120689655172413,0.7480917744252873,231
0.2942708333333333,0.7801724137931034,0.7429507902298851,407
0.3684895833333333,0.853448275862069,0.7424793462643678,481
0.203125,0.6853448275862069,0.7411099137931034,315
0.42578125,0.8922413793103449,0.7332300646551724,534
0.17838541666666666,0.6293103448275862,0.7254624640804598,283
0.09375,0.5344827586206896,0.7203663793103448,196
0.06640625,0.47844827586206895,0.7060210129310345,162
0.5611979166666666,0.9568965517241379,0.6978493175287357,653
0.053385416666666664,0.41810344827586204,0.6823590158045977,138
0.6341145833333334,0.9870689655172413,0.676477191091954,716
0.014322916666666666,0.23275862068965517,0.6092178520114943,65
0.010416666666666666,0.1810344827586207,0.585308908045977,50
0.9388020833333334,1.0,0.5305989583333333,953
1.0,1.0,0.5,1000
0.9817708333333334,0.9008620689655172,0.45954561781609193,963
0.18489583333333334,0.0,0.4075520833333333,142
