depth,total_points,original_hull_points,new_hull_points,remaining_points,subgroups_removed,original_hull_area,new_hull_area,hull_area_reduction,area_reduction_percentage,original_auc,new_auc,all_points_auc,auc_reduction,auc_reduction_percentage,original_max_quality,original_avg_quality,new_max_quality,new_avg_quality,quality_reduction,original_best_tpr,original_best_fpr,new_best_tpr,new_best_fpr
1,37,6,1,0,0,0.4198801311772023,0.11184458517094506,-5.551115123125783e-17,-1.3220713987018931e-14,0.9198801311772022,0.611844585170945,0.7859088167665574,0.0,0.0,0.6402710241622375,0.4978671139759005,0.22368917034189006,0.22368917034189006,0.0,0.6779279279279279,0.03765690376569038,0.9977477477477478,0.7740585774058577
2,1838,7,6,0,0,0.48527083568924567,0.4655848316936182,0.0,0.0,0.9852708356892458,0.9655848316936183,0.870787628632817,0.0,0.0,0.8548852199479814,0.7481045001965504,0.8523031399600437,0.7054606908163393,0.0,0.8716216216216216,0.016736401673640166,0.8941441441441441,0.04184100418410042
3,466,8,10,0,0,0.48895077085453653,0.4870943118851069,-5.551115123125783e-17,-1.135311662035859e-14,0.9889507708545365,0.9870943118851068,0.8876229786271628,0.0,0.0,0.8854366919220475,0.7837767160465905,0.8809321874175431,0.7987655019035771,0.0,0.9481981981981982,0.06276150627615062,0.9436936936936937,0.06276150627615062
4,345,7,6,0,0,0.49041614836593916,0.4856760526216592,0.0,0.0,0.9904161483659392,0.9856760526216592,0.8863743450563535,0.0,0.0,0.8973481850050887,0.7977119378793018,0.8915526405066154,0.7962261424604522,0.0,0.9391891891891891,0.04184100418410042,0.9459459459459459,0.05439330543933055
