fpr,tpr,quality,coverage
0.0,0.3450479233226837,0.3450479233226837,216
0.42168674698795183,0.7635782747603834,0.3418915277724316,618
0.1927710843373494,0.5143769968051118,0.32160591246776243,386
0.27710843373493976,0.5846645367412141,0.30755610300627434,458
0.10240963855421686,0.3769968051118211,0.27458716655760423,270
0.0,0.26517571884984026,0.26517571884984026,166
0.24397590361445784,0.5015974440894568,0.25762154047499897,395
0.08734939759036145,0.3226837060702875,0.23533430847992606,231
0.15963855421686746,0.39456869009584666,0.2349301358789792,300
0.35542168674698793,0.5814696485623003,0.2260479618153124,482
0.05421686746987952,0.25559105431309903,0.2013741868432195,178
0.23493975903614459,0.43450479233226835,0.19956503329612377,350
