rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
690,relationship >= 1.0 AND education == 5.0,145,0.15726681127982647,0.14027149321266968,0.16262482168330955,0.21379310344827587,-0.022353328470639866,FINAL_SELECTION
691,relationship >= 1.0 AND education != 5.0,512,0.5553145336225597,0.746606334841629,0.4950071326676177,0.322265625,0.25159920217401127,FINAL_SELECTION
692,relationship >= 1.0 AND education-num >= 1,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
693,relationship >= 1.0 AND education-num != 1,656,0.7114967462039046,0.8868778280542986,0.6562054208273894,0.29878048780487804,0.23067240722690918,FINAL_SELECTION
694,relationship >= 1.0 AND education-num >= 9.0,574,0.6225596529284165,0.8642533936651584,0.5463623395149786,0.3327526132404181,0.3178910541501798,FINAL_SELECTION
695,relationship >= 1.0 AND education-num <= 9.0,306,0.3318872017353579,0.23076923076923078,0.3637660485021398,0.16666666666666666,-0.132996817732909,FINAL_SELECTION
696,relationship >= 1.0 AND education-num == 9.0,223,0.2418655097613883,0.2081447963800905,0.2524964336661912,0.2062780269058296,-0.04435163728610067,FINAL_SELECTION
697,relationship >= 1.0 AND education-num != 9.0,434,0.47071583514099785,0.6787330316742082,0.4051355206847361,0.3456221198156682,0.2735975109894721,FINAL_SELECTION
698,relationship >= 1.0 AND education-num >= 10.0,351,0.3806941431670282,0.6561085972850679,0.29386590584878747,0.4131054131054131,0.3622426914362804,FINAL_SELECTION
699,relationship >= 1.0 AND education-num <= 10.0,451,0.4891540130151844,0.37104072398190047,0.5263908701854494,0.18181818181818182,-0.15535014620354892,FINAL_SELECTION
700,relationship >= 1.0 AND education-num == 10.0,145,0.15726681127982647,0.14027149321266968,0.16262482168330955,0.21379310344827587,-0.022353328470639866,FINAL_SELECTION
701,relationship >= 1.0 AND education-num != 10.0,512,0.5553145336225597,0.746606334841629,0.4950071326676177,0.322265625,0.25159920217401127,FINAL_SELECTION
702,relationship >= 1.0 AND marital-status >= 0.0,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
703,relationship >= 1.0 AND marital-status <= 0.0,155,0.1681127982646421,0.004524886877828055,0.21968616262482168,0.0064516129032258064,-0.21516127574699362,FINAL_SELECTION
704,relationship >= 1.0 AND marital-status == 0.0,155,0.1681127982646421,0.004524886877828055,0.21968616262482168,0.0064516129032258064,-0.21516127574699362,FINAL_SELECTION
705,relationship >= 1.0 AND marital-status != 0.0,502,0.544468546637744,0.8823529411764706,0.43794579172610554,0.3884462151394422,0.444407149450365,FINAL_SELECTION
706,relationship >= 1.0 AND marital-status >= 1.0,502,0.544468546637744,0.8823529411764706,0.43794579172610554,0.3884462151394422,0.444407149450365,FINAL_SELECTION
707,relationship >= 1.0 AND marital-status <= 1.0,566,0.613882863340564,0.8461538461538461,0.5406562054208274,0.3303886925795053,0.30549764073301877,FINAL_SELECTION
708,relationship >= 1.0 AND marital-status == 1.0,411,0.44577006507592193,0.8416289592760181,0.3209700427960057,0.45255474452554745,0.5206589164800124,FINAL_SELECTION
709,relationship >= 1.0 AND marital-status != 1.0,246,0.2668112798264642,0.04524886877828054,0.33666191155492153,0.04065040650406504,-0.291413042776641,FINAL_SELECTION
710,relationship >= 1.0 AND marital-status <= 6,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
711,relationship >= 1.0 AND marital-status != 6,646,0.7006507592190889,0.8823529411764706,0.6433666191155493,0.3018575851393189,0.2389863220609213,FINAL_SELECTION
712,relationship >= 1.0 AND occupation >= 0,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
713,relationship >= 1.0 AND occupation <= 0,66,0.07158351409978309,0.06334841628959276,0.07417974322396577,0.21212121212121213,-0.010831326934373012,FINAL_SELECTION
714,relationship >= 1.0 AND occupation == 0,66,0.07158351409978309,0.06334841628959276,0.07417974322396577,0.21212121212121213,-0.010831326934373012,FINAL_SELECTION
715,relationship >= 1.0 AND occupation != 0,591,0.6409978308026031,0.8235294117647058,0.5834522111269614,0.3079526226734349,0.2400772006377444,FINAL_SELECTION
716,relationship >= 1.0 AND occupation >= 2.0,502,0.544468546637744,0.5656108597285068,0.5378031383737518,0.24900398406374502,0.027807721354754955,FINAL_SELECTION
717,relationship >= 1.0 AND occupation <= 2.0,187,0.20281995661605207,0.3257918552036199,0.16405135520684735,0.3850267379679144,0.16174049999677256,FINAL_SELECTION
718,relationship >= 1.0 AND occupation != 2.0,625,0.6778741865509761,0.8823529411764706,0.6134094151212554,0.312,0.2689435260552152,FINAL_SELECTION
719,relationship >= 1.0 AND occupation >= 4.0,392,0.42516268980477223,0.3755656108597285,0.44079885877318115,0.21173469387755103,-0.06523324791345264,FINAL_SELECTION
720,relationship >= 1.0 AND occupation <= 4.0,341,0.36984815618221256,0.5339366515837104,0.3181169757489301,0.3460410557184751,0.2158196758347803,FINAL_SELECTION
721,relationship >= 1.0 AND occupation == 4.0,76,0.0824295010845987,0.02262443438914027,0.10128388017118402,0.06578947368421052,-0.07865944578204374,FINAL_SELECTION
722,relationship >= 1.0 AND occupation != 4.0,581,0.6301518438177874,0.8642533936651584,0.5563480741797432,0.3287435456110155,0.3079053194854152,FINAL_SELECTION
723,relationship >= 1.0 AND race >= 0.0,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
724,relationship >= 1.0 AND race <= 0.0,556,0.6030368763557483,0.8009049773755657,0.5406562054208274,0.3183453237410072,0.2602487719547383,FINAL_SELECTION
725,relationship >= 1.0 AND race == 0.0,556,0.6030368763557483,0.8009049773755657,0.5406562054208274,0.3183453237410072,0.2602487719547383,FINAL_SELECTION
726,relationship >= 1.0 AND race != 0.0,101,0.10954446854663774,0.08597285067873303,0.11697574893009986,0.18811881188118812,-0.03100289825136683,FINAL_SELECTION
727,relationship >= 1.0 AND race <= 4,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
728,relationship >= 1.0 AND race != 4,652,0.7071583514099783,0.8868778280542986,0.6504992867332382,0.3006134969325153,0.2363785413210604,FINAL_SELECTION
729,relationship >= 1.0 AND sex >= 0.0,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
730,relationship >= 1.0 AND sex <= 0.0,479,0.5195227765726681,0.7601809954751131,0.44365192582025675,0.35073068893528186,0.31652906965485633,FINAL_SELECTION
