alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,6,972,0.1862417722006236,0.3418915277724316,0.5783132530120482,0.2364217252396166,0.5647058823529412,4.796465158462524
