rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
1,Attribute5 >= 0.41266 AND Attribute1 != 0 AND Attribute8 != -1.0 AND Attribute4 != -1.0,231,0.6581196581196581,0.9422222222222222,0.15079365079365079,0.9177489177489178,0.7914285714285714,HIGH_QUALITY
2,Attribute5 >= 0.41266 AND Attribute6 != -1.0 AND Attribute4 >= -0.064735 AND Attribute3 >= 0.47213499999999997,173,0.4928774928774929,0.7333333333333333,0.06349206349206349,0.953757225433526,0.6698412698412698,ROC_HULL
3,Attribute33 != 0.0 AND Attribute1 != 0 AND Attribute5 != -1.0 AND Attribute8 != -1.0,267,0.7606837606837606,1.0,0.3333333333333333,0.8426966292134831,0.6666666666666667,ROC_HULL
4,Attribute5 >= 0.41266 AND Attribute6 != -1.0 AND Attribute4 >= -0.064735 AND Attribute3 >= 0.87111,116,0.33048433048433046,0.5066666666666667,0.015873015873015872,0.9827586206896551,0.49079365079365084,ROC_HULL
5,Attribute5 >= 0.41266 AND Attribute27 <= 0.70824 AND Attribute4 >= 0.01631 AND Attribute10 != -1.0,81,0.23076923076923078,0.36,0.0,1.0,0.36,ROC_HULL
