fpr,tpr,quality,coverage
0.1349206349206349,0.9333333333333333,0.7984126984126985,227
0.19047619047619047,0.9422222222222222,0.7517460317460317,236
0.11904761904761904,0.8622222222222222,0.7431746031746032,209
0.1746031746031746,0.8755555555555555,0.700952380952381,219
0.24603174603174602,0.9422222222222222,0.6961904761904761,243
0.07936507936507936,0.7688888888888888,0.6895238095238094,183
0.3253968253968254,0.9911111111111112,0.6657142857142857,264
0.15079365079365079,0.8044444444444444,0.6536507936507936,200
0.23015873015873015,0.8755555555555555,0.6453968253968254,226
0.30158730158730157,0.9377777777777778,0.6361904761904762,249
0.38095238095238093,1.0,0.6190476190476191,273
0.1349206349206349,0.7511111111111111,0.6161904761904762,186
0.20634920634920634,0.8177777777777778,0.6114285714285714,210
0.07936507936507936,0.6844444444444444,0.6050793650793651,164
0.35714285714285715,0.9333333333333333,0.5761904761904761,255
0.2857142857142857,0.8533333333333334,0.5676190476190477,228
0.4365079365079365,1.0,0.5634920634920635,280
0.1349206349206349,0.6977777777777778,0.562857142857143,174
0.19047619047619047,0.7511111111111111,0.5606349206349206,193
0.015873015873015872,0.5066666666666667,0.49079365079365084,116
