alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,15,4095,0.6026217843459223,0.1724685276409414,0.6502463054187192,0.4777777777777778,0.3804034582132565,23.879143238067627
hull_removal,10,16436,0.6368035030103996,0.1791351943076081,0.6502463054187192,0.4711111111111111,0.38372093023255816,50.26050305366516
closest_to_hull,9,11359,0.6322495894909688,0.1724685276409414,0.6502463054187192,0.4777777777777778,0.3804034582132565,38.74669575691223
furthest_diagonal,10,11990,0.636376573617953,0.1791351943076081,0.6502463054187192,0.4711111111111111,0.38372093023255816,33.03984189033508
below_hull,18,8142,0.6340339354132457,0.1791351943076081,0.6502463054187192,0.4711111111111111,0.38372093023255816,35.951958656311035
above_diagonal,10,9352,0.632567049808429,0.1724685276409414,0.6502463054187192,0.4777777777777778,0.3804034582132565,27.662449836730957
