fpr,tpr,quality,coverage
0.0611353711790393,0.950207468879668,0.8890720977006287,257
0.11353711790393013,0.983402489626556,0.8698653717226258,289
0.039301310043668124,0.8921161825726142,0.852814872528946,233
0.16375545851528384,0.983402489626556,0.8196470311112721,312
0.11572052401746726,0.9294605809128631,0.8137400568953959,277
0.03056768558951965,0.8298755186721992,0.7993078330826796,214
0.22270742358078602,0.991701244813278,0.768993821232492,341
0.010917030567685589,0.7178423236514523,0.7069252930837667,178
0.0,0.43983402489626555,0.43983402489626555,106
0.9978165938864629,1.0,0.0021834061135370675,698
