rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
1,Attribute5 <= 0.41266 AND Attribute26 != -0.01505,87,0.24786324786324787,0.5952380952380952,0.05333333333333334,0.8620689655172413,0.5419047619047619,ROC_HULL
2,Attribute5 <= 0.41266 AND Attribute26 != -0.01505 AND Attribute6 != -1.0,80,0.22792022792022792,0.5396825396825397,0.05333333333333334,0.85,0.4863492063492063,HIGH_QUALITY
3,Attribute33 <= 0.0 AND Attribute5 != 0.8092 AND Attribute7 != 0.72873 AND Attribute21 != 0.49909,113,0.32193732193732194,0.6031746031746031,0.16444444444444445,0.672566371681416,0.4387301587301587,HIGH_QUALITY
4,Attribute5 <= 0.41266 AND Attribute34 >= 0.0,66,0.18803418803418803,0.46825396825396826,0.03111111111111111,0.8939393939393939,0.43714285714285717,HIGH_QUALITY
5,Attribute15 <= 0.60194 AND Attribute16 <= 0.0 AND Attribute21 != 0.49909,91,0.25925925925925924,0.5238095238095238,0.1111111111111111,0.7252747252747253,0.41269841269841273,HIGH_QUALITY
6,Attribute15 <= 0.0 AND Attribute8 <= 0.01471,52,0.14814814814814814,0.4126984126984127,0.0,1.0,0.4126984126984127,HIGH_QUALITY
7,Attribute3 != 0.87111 AND Attribute4 != 0.01631 AND Attribute5 != 0.8092 AND Attribute6 != 0.0228,347,0.9886039886039886,1.0,0.9822222222222222,0.3631123919308357,0.01777777777777778,ROC_HULL
