depth,total_points,original_hull_points,new_hull_points,remaining_points,subgroups_removed,original_hull_area,new_hull_area,hull_area_reduction,area_reduction_percentage,original_auc,new_auc,all_points_auc,auc_reduction,auc_reduction_percentage,original_max_quality,original_avg_quality,new_max_quality,new_avg_quality,quality_reduction,original_best_tpr,original_best_fpr,new_best_tpr,new_best_fpr
1,78,4,0,0,0,0.464945277527191,0.0,0.0,0.0,0.9649452775271912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,947,4,4,0,0,0.464945277527191,0.4616772480468417,-5.551115123125783e-17,-1.1939287033195301e-14,0.9649452775271912,0.9616772480468418,0.6335600936579798,0.0,0.0,0.8404452690166976,0.49141078449728515,0.8348794063079777,0.4879321203043353,0.0,0.8404452690166976,0.0,0.8348794063079777,0.0
3,1246,5,6,0,0,0.4761748736191724,0.4682404342053753,0.0,0.0,0.9761748736191724,0.9682404342053752,0.7264037261067897,0.0,0.0,0.8599172780037787,0.6306105427992715,0.8348794063079777,0.5392982672635359,0.0,0.9424860853432282,0.08256880733944955,0.8348794063079777,0.0
4,39666,5,4,0,0,0.4773748531939882,0.4703834828343347,0.0,0.0,0.9773748531939883,0.9703834828343347,0.7253899135759388,0.0,0.0,0.8599172780037787,0.6526288914231247,0.8348794063079777,0.5718796275808071,0.0,0.9424860853432282,0.08256880733944955,0.8348794063079777,0.0
