fpr,tpr,quality,coverage
0.48623853211009177,0.9962894248608535,0.5100508927507617,3844
0.48623853211009177,0.9962894248608535,0.5100508927507617,3844
0.48623853211009177,0.9962894248608535,0.5100508927507617,3844
0.48623853211009177,0.9962894248608535,0.5100508927507617,3844
0.6100917431192661,1.0,0.38990825688073394,4284
0.48623853211009177,0.9962894248608535,0.5100508927507617,3844
0.6100917431192661,1.0,0.38990825688073394,4284
0.6100917431192661,1.0,0.38990825688073394,4284
0.48623853211009177,0.9962894248608535,0.5100508927507617,3844
0.6100917431192661,1.0,0.38990825688073394,4284
0.48623853211009177,0.9962894248608535,0.5100508927507617,3844
0.48623853211009177,0.9962894248608535,0.5100508927507617,3844
0.0,0.8979591836734694,0.8979591836734694,1936
0.0,0.8979591836734694,0.8979591836734694,1936
0.013761467889908258,0.9424860853432282,0.9287246174533199,2080
0.013761467889908258,0.9424860853432282,0.9287246174533199,2080
0.06422018348623854,0.9591836734693877,0.8949634899831491,2292
0.06422018348623854,0.9591836734693877,0.8949634899831491,2292
0.06422018348623854,0.9591836734693877,0.8949634899831491,2292
0.06422018348623854,0.9591836734693877,0.8949634899831491,2292
0.06422018348623854,0.9591836734693877,0.8949634899831491,2292
0.06422018348623854,0.9591836734693877,0.8949634899831491,2292
