rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
37,stalk-root != c AND odor != n AND stalk-surface-below-ring != y AND gill-spacing != w,1936,0.34301913536498935,0.8979591836734694,0.0,1.0,0.8979591836734694,FINAL_SELECTION
38,stalk-root != c AND odor != n AND stalk-surface-below-ring != y AND spore-print-color != u,2080,0.36853295535081504,0.9424860853432282,0.013761467889908258,0.9769230769230769,0.9287246174533199,FINAL_SELECTION
39,cap-shape != b AND odor != n AND stalk-root != r AND population != n,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
40,cap-shape != b AND odor != n AND stalk-root != r AND habitat != m,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
41,odor != n AND cap-shape != b AND stalk-root != r AND population != n,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
42,odor != n AND cap-shape != b AND stalk-root != r AND habitat != m,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
43,odor != n AND population != n AND stalk-root != r AND cap-shape != b,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
44,odor != n AND population != n AND stalk-root != r AND habitat != m,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
45,odor != n AND habitat != m AND stalk-root != r AND cap-shape != b,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
46,odor != n AND habitat != m AND stalk-root != r AND population != n,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
47,population != n AND odor != n AND stalk-root != r AND cap-shape != b,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
48,population != n AND odor != n AND stalk-root != r AND habitat != m,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
49,habitat != m AND odor != n AND stalk-root != r AND cap-shape != b,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
50,habitat != m AND odor != n AND stalk-root != r AND population != n,2292,0.406094968107725,0.9591836734693877,0.06422018348623854,0.9022687609075044,0.8949634899831491,FINAL_SELECTION
