alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,7,7641,0.7418165784832451,0.5419047619047619,0.5952380952380952,0.05333333333333334,0.8620689655172413,18.378689527511597
