fpr,tpr,quality,coverage
1.0,1.0,0.0,653
1.0,1.0,0.0,653
0.9977777777777778,1.0,0.0022222222222222365,652
0.7266666666666667,0.8177339901477833,0.09106732348111657,493
0.28,0.18719211822660098,-0.09280788177339905,164
0.9933333333333333,0.9950738916256158,0.0017405582922824792,649
0.49333333333333335,0.5369458128078818,0.04361247947454844,331
0.5177777777777778,0.4827586206896552,-0.03501915708812259,331
0.9888888888888889,0.9802955665024631,-0.00859332238642585,644
1.0,1.0,0.0,653
0.9777777777777777,0.9852216748768473,0.007443897099069563,640
0.7466666666666667,0.7586206896551724,0.011954022988505675,490
0.26,0.2561576354679803,-0.003842364532019693,169
0.9933333333333333,0.9852216748768473,-0.008111658456485982,647
0.4777777777777778,0.5517241379310345,0.07394636015325667,327
0.5244444444444445,0.4482758620689655,-0.07616858237547897,327
0.9977777777777778,1.0,0.0022222222222222365,652
1.0,1.0,0.0,653
0.7466666666666667,0.8029556650246306,0.05628899835796386,499
0.7466666666666667,0.8029556650246306,0.05628899835796386,499
0.25333333333333335,0.19704433497536947,-0.05628899835796389,154
1.0,1.0,0.0,653
0.9977777777777778,0.9950738916256158,-0.002703886152161994,651
1.0,1.0,0.0,653
0.7466666666666667,0.8029556650246306,0.05628899835796386,499
0.7466666666666667,0.8029556650246306,0.05628899835796386,499
0.25333333333333335,0.19704433497536947,-0.05628899835796389,154
1.0,1.0,0.0,653
0.9977777777777778,0.9950738916256158,-0.002703886152161994,651
1.0,1.0,0.0,653
0.11777777777777777,0.04926108374384237,-0.0685166940339354,63
0.11777777777777777,0.04926108374384237,-0.0685166940339354,63
0.8822222222222222,0.9507389162561576,0.06851669403393534,590
0.8155555555555556,0.729064039408867,-0.0864915161466886,515
0.26222222222222225,0.2857142857142857,0.023492063492063453,176
0.9222222222222223,0.9852216748768473,0.06299945265462503,615
0.58,0.6157635467980296,0.03576354679802962,386
0.6444444444444445,0.541871921182266,-0.10257252326217847,400
0.22444444444444445,0.15763546798029557,-0.06680897646414888,133
0.7755555555555556,0.8423645320197044,0.06680897646414885,520
1.0,1.0,0.0,653
0.6111111111111112,0.5221674876847291,-0.08894362342638207,381
0.6111111111111112,0.5221674876847291,-0.08894362342638207,381
0.3888888888888889,0.47783251231527096,0.08894362342638207,272
0.3888888888888889,0.47783251231527096,0.08894362342638207,272
0.8111111111111111,0.7536945812807881,-0.05741652983032297,518
0.2,0.2315270935960591,0.0315270935960591,137
0.8,0.7684729064039408,-0.03152709359605921,516
1.0,1.0,0.0,653
0.9911111111111112,1.0,0.008888888888888835,649
1.0,1.0,0.0,653
0.06444444444444444,0.15270935960591134,0.0882649151614669,60
0.06444444444444444,0.15270935960591134,0.0882649151614669,60
0.9355555555555556,0.8472906403940886,-0.08826491516146695,593
0.7866666666666666,0.7586206896551724,-0.02804597701149425,508
0.24222222222222223,0.27586206896551724,0.03363984674329501,165
0.9711111111111111,0.9655172413793104,-0.00559386973180076,633
0.5355555555555556,0.5123152709359606,-0.02324028461959493,345
0.4955555555555556,0.5665024630541872,0.07094690749863158,338
0.9688888888888889,0.9211822660098522,-0.04770662287903671,623
1.0,1.0,0.0,653
0.5266666666666666,0.5517241379310345,0.02505747126436786,349
0.5266666666666666,0.5517241379310345,0.02505747126436786,349
0.47333333333333333,0.4482758620689655,-0.025057471264367803,304
0.47333333333333333,0.4482758620689655,-0.025057471264367803,304
1.0,1.0,0.0,653
0.47333333333333333,0.4482758620689655,-0.025057471264367803,304
0.5266666666666666,0.5517241379310345,0.02505747126436786,349
1.0,1.0,0.0,653
0.4177777777777778,0.4876847290640394,0.06990695128626162,287
0.4177777777777778,0.4876847290640394,0.06990695128626162,287
0.5822222222222222,0.5123152709359606,-0.06990695128626156,366
0.5822222222222222,0.5123152709359606,-0.06990695128626156,366
1.0,1.0,0.0,653
0.5822222222222222,0.5123152709359606,-0.06990695128626156,366
0.4177777777777778,0.4876847290640394,0.06990695128626162,287
1.0,1.0,0.0,653
0.5822222222222222,0.5123152709359606,-0.06990695128626156,366
0.5822222222222222,0.5123152709359606,-0.06990695128626156,366
0.4177777777777778,0.4876847290640394,0.06990695128626162,287
0.25333333333333335,0.3054187192118227,0.05208538587848932,176
0.7866666666666666,0.7389162561576355,-0.04775041050903117,504
0.96,0.9556650246305419,-0.004334975369458038,626
1.0,1.0,0.0,653
0.9977777777777778,1.0,0.0022222222222222365,652
1.0,1.0,0.0,653
0.52,0.5763546798029556,0.05635467980295561,351
0.52,0.5763546798029556,0.05635467980295561,351
0.48,0.4236453201970443,-0.056354679802955665,302
0.48,0.4236453201970443,-0.056354679802955665,302
1.0,1.0,0.0,653
0.48,0.4236453201970443,-0.056354679802955665,302
0.52,0.5763546798029556,0.05635467980295561,351
1.0,1.0,0.0,653
0.9,0.9507389162561576,0.05073891625615756,598
0.9,0.9507389162561576,0.05073891625615756,598
0.1,0.04926108374384237,-0.05073891625615764,55
1.0,1.0,0.0,653
0.9955555555555555,1.0,0.004444444444444473,651
1.0,1.0,0.0,653
0.9977777777777778,1.0,0.0022222222222222365,652
0.7622222222222222,0.7389162561576355,-0.02330596606458679,493
0.4111111111111111,0.5073891625615764,0.09627805145046531,288
0.17333333333333334,0.24630541871921183,0.07297208538587849,128
0.8266666666666667,0.7536945812807881,-0.07297208538587852,525
0.56,0.46798029556650245,-0.0920197044334976,347
0.4911111111111111,0.5812807881773399,0.09016967706622875,339
0.9488888888888889,0.9507389162561576,0.0018500273672686918,620
1.0,1.0,0.0,653
0.44222222222222224,0.37438423645320196,-0.06783798576902028,275
