alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,8,6606,0.742310405643739,0.5419047619047619,0.5952380952380952,0.05333333333333334,0.8620689655172413,17.895878314971924
