alpha,adaptive_width,total_candidates,auc_approx,best_quality,best_tpr,best_fpr,best_precision,search_time
pure_roc,12,9161,0.6347721740906537,0.9149631495634116,0.9424860853432282,0.027522935779816515,0.9548872180451128,49.64992618560791
hull_removal,10,5750,0.4536073056203297,0.8404452690166976,0.8404452690166976,0.0,1.0,31.035940408706665
closest_to_hull,4657,20756,0.5736982136474271,0.8599172780037787,0.9424860853432282,0.08256880733944955,0.8758620689655172,76.52817869186401
furthest_diagonal,96,13773,0.5493906486698097,0.8404452690166976,0.8404452690166976,0.0,1.0,46.63923931121826
below_hull,12880,58564,0.5618456228404622,0.8599172780037787,0.9424860853432282,0.08256880733944955,0.8758620689655172,184.9949095249176
above_diagonal,10064,37029,0.48008597725996144,0.8404452690166976,0.8404452690166976,0.0,1.0,163.14225363731384
