fpr,tpr,quality,coverage
0.19047619047619047,0.9391891891891891,0.7487129987129987,346
0.19047619047619047,0.9391891891891891,0.7487129987129987,346
0.19047619047619047,0.9391891891891891,0.7487129987129987,346
0.19047619047619047,0.9391891891891891,0.7487129987129987,346
0.19047619047619047,0.9391891891891891,0.7487129987129987,346
0.19047619047619047,0.9391891891891891,0.7487129987129987,346
0.19047619047619047,0.9391891891891891,0.7487129987129987,346
0.19047619047619047,0.9391891891891891,0.7487129987129987,346
0.19047619047619047,0.9391891891891891,0.7487129987129987,346
0.19047619047619047,0.9358108108108109,0.7453346203346204,345
0.19047619047619047,0.9358108108108109,0.7453346203346204,345
0.19047619047619047,0.9358108108108109,0.7453346203346204,345
0.17366946778711484,0.918918918918919,0.7452494511318042,334
0.16526610644257703,0.9054054054054054,0.7401392989628284,327
0.04481792717086835,0.6756756756756757,0.6308577485048074,216
0.04201680672268908,0.6621621621621622,0.6201453554394731,211
0.0056022408963585435,0.40540540540540543,0.3998031645090469,122
0.0028011204481792717,0.36824324324324326,0.365442122795064,110
0.0,0.23648648648648649,0.23648648648648649,70
0.9747899159663865,1.0,0.025210084033613467,644
